436D,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
25553,ENSMUSG00000038250.9,Usp38,protein_coding,5736,3,0.5230125523012552,10.809948644091344,3.561930786034301
25554,ENSMUSG00000037982.16,Gm9725,antisense,2860,0,0.0,0.0,0.0
25555,ENSMUSG00000109980.1,Gm45538,lincRNA,1061,0,0.0,0.0,0.0
25556,ENSMUSG00000094615.2,Gm4899,processed_pseudogene,719,0,0.0,0.0,0.0
25557,ENSMUSG00000109928.1,Gm45539,processed_pseudogene,428,0,0.0,0.0,0.0
25558,ENSMUSG00000097949.1,Gm5354,processed_pseudogene,973,0,0.0,0.0,0.0
25559,ENSMUSG00000037940.17,Inpp4b,protein_coding,13066,0,0.0,0.0,0.0
25560,ENSMUSG00000090732.1,4930579O11Rik,processed_transcript,718,0,0.0,0.0,0.0
25561,ENSMUSG00000090584.1,Gm17169,processed_pseudogene,351,0,0.0,0.0,0.0
25562,ENSMUSG00000091998.2,Gm17072,processed_pseudogene,658,0,0.0,0.0,0.0
25563,ENSMUSG00000089147.1,Gm25267,snRNA,63,0,0.0,0.0,0.0
25564,ENSMUSG00000109664.1,Gm9520,processed_pseudogene,1253,0,0.0,0.0,0.0
25565,ENSMUSG00000110045.1,Gm38590,lincRNA,1952,0,0.0,0.0,0.0
25566,ENSMUSG00000031712.10,Il15,protein_coding,2261,0,0.0,0.0,0.0
25567,ENSMUSG00000065182.1,Gm25138,snoRNA,136,0,0.0,0.0,0.0
25568,ENSMUSG00000097984.1,Gm8167,processed_pseudogene,958,0,0.0,0.0,0.0
25569,ENSMUSG00000109893.1,Gm9655,processed_pseudogene,1284,0,0.0,0.0,0.0
25570,ENSMUSG00000031711.7,Zfp330,protein_coding,5686,0,0.0,0.0,0.0
25571,ENSMUSG00000109643.1,Gm31545,lincRNA,1219,0,0.0,0.0,0.0
25572,ENSMUSG00000047747.10,Rnf150,protein_coding,17242,14,0.811970769052314,16.782316744289357,4.152371390807619
25573,ENSMUSG00000109600.1,Gm18212,processed_pseudogene,889,0,0.0,0.0,0.0
25574,ENSMUSG00000109876.1,Gm45449,antisense,1960,0,0.0,0.0,0.0
25575,ENSMUSG00000074228.3,Gm10645,TEC,1090,0,0.0,0.0,0.0
25576,ENSMUSG00000031709.15,Tbc1d9,protein_coding,5887,1,0.16986580601324955,3.5108921025144646,2.173412778181192
25577,ENSMUSG00000110422.1,Gm17999,processed_pseudogene,542,0,0.0,0.0,0.0
25578,ENSMUSG00000031710.4,Ucp1,protein_coding,1636,0,0.0,0.0,0.0
25579,ENSMUSG00000035151.12,Elmod2,protein_coding,11138,2,0.1795654516071108,3.711370408960792,2.2361467614610384
25580,ENSMUSG00000035057.7,Mgat4d,protein_coding,2116,0,0.0,0.0,0.0
25581,ENSMUSG00000082136.1,Gm15660,processed_pseudogene,478,0,0.0,0.0,0.0
25582,ENSMUSG00000002190.13,Clgn,protein_coding,4025,0,0.0,0.0,0.0
25583,ENSMUSG00000063253.11,Scoc,protein_coding,4279,5,1.1684973124561813,24.151229034240068,4.652556995048584
25584,ENSMUSG00000110617.1,Gm5910,processed_pseudogene,1746,0,0.0,0.0,0.0
25585,ENSMUSG00000110448.1,Gm33242,processed_pseudogene,1057,0,0.0,0.0,0.0
25586,ENSMUSG00000047286.7,Olfr370,protein_coding,4600,0,0.0,0.0,0.0
25587,ENSMUSG00000110478.1,Gm18000,processed_pseudogene,800,1,1.25,25.83577725937831,4.746085769173533
25588,ENSMUSG00000033938.5,Ndufb7,protein_coding,4522,10,2.21141088014153,45.70681514264186,5.545561168486869
25589,ENSMUSG00000031708.17,Tecr,protein_coding,2505,28,11.177644710578843,231.02651122158653,7.858145846087711
25590,ENSMUSG00000110580.1,D830024N08Rik,antisense,2899,0,0.0,0.0,0.0
25591,ENSMUSG00000110471.1,Gm45823,sense_intronic,515,0,0.0,0.0,0.0
25592,ENSMUSG00000110690.1,Gm18001,processed_pseudogene,688,6,8.72093023255814,180.24960878636034,7.501834070956989
25593,ENSMUSG00000005483.10,Dnajb1,protein_coding,3204,7,2.184769038701623,45.156164997664966,5.528451453864366
25594,ENSMUSG00000019433.9,Gipc1,protein_coding,1729,7,4.048582995951417,83.67863079960587,6.403926036946746
25595,ENSMUSG00000057672.16,Pkn1,protein_coding,10612,7,0.6596306068601583,13.633655545846075,3.8712183003922034
25596,ENSMUSG00000019464.6,Ptger1,protein_coding,5459,0,0.0,0.0,0.0
25597,ENSMUSG00000005481.18,Ddx39,protein_coding,5155,18,3.4917555771096023,72.16977546751653,6.193175926622246
25598,ENSMUSG00000002885.14,Adgre5,protein_coding,3757,8,2.1293585307426137,44.010906164498586,5.492202704397957
25599,ENSMUSG00000098465.1,Mir1668,miRNA,107,0,0.0,0.0,0.0
25600,ENSMUSG00000110570.1,Gm45778,processed_pseudogene,153,0,0.0,0.0,0.0
25601,ENSMUSG00000084682.1,Gm22024,misc_RNA,287,0,0.0,0.0,0.0
25602,ENSMUSG00000013033.16,Adgrl1,protein_coding,8587,29,3.3771980901362526,69.80203009404646,6.145718821927618
25603,ENSMUSG00000105569.1,Gm44450,miRNA,114,0,0.0,0.0,0.0
25604,ENSMUSG00000105878.1,Gm44330,miRNA,143,0,0.0,0.0,0.0
25605,ENSMUSG00000074219.3,Gm10644,bidirectional_promoter_lncRNA,2936,0,0.0,0.0,0.0
25606,ENSMUSG00000005470.8,Asf1b,protein_coding,2338,11,4.704875962360992,97.24330191724943,6.618287144801358
25607,ENSMUSG00000005469.10,Prkaca,protein_coding,2488,17,6.832797427652733,141.2245059194313,7.15202625896824
25608,ENSMUSG00000079003.3,Samd1,protein_coding,2564,20,7.800312012480499,161.22169896647932,7.341822998833871
25609,ENSMUSG00000046408.15,1700067K01Rik,protein_coding,1957,0,0.0,0.0,0.0
25610,ENSMUSG00000098823.1,Mir8111,miRNA,137,0,0.0,0.0,0.0
25611,ENSMUSG00000074217.8,Misp3,protein_coding,1413,0,0.0,0.0,0.0
25612,ENSMUSG00000080665.1,Mir1199,miRNA,119,0,0.0,0.0,0.0
25613,ENSMUSG00000047986.12,Palm3,protein_coding,3612,0,0.0,0.0,0.0
25614,ENSMUSG00000005465.9,Il27ra,protein_coding,3495,0,0.0,0.0,0.0
25615,ENSMUSG00000045232.4,Rln3,protein_coding,634,0,0.0,0.0,0.0
25616,ENSMUSG00000074215.2,Gm10643,protein_coding,1577,0,0.0,0.0,0.0
25617,ENSMUSG00000056753.3,C330011M18Rik,antisense,1849,0,0.0,0.0,0.0
25618,ENSMUSG00000031706.7,Rfx1,protein_coding,6431,8,1.2439744985227803,25.71123844814511,4.73937496197147
25619,ENSMUSG00000076144.1,Mir709,miRNA,88,0,0.0,0.0,0.0
25620,ENSMUSG00000037103.8,Dcaf15,protein_coding,2372,9,3.794266441821248,78.42225812290212,6.3114714748431675
25621,ENSMUSG00000012889.8,Podnl1,protein_coding,3549,2,0.5635390250774867,11.647574983095323,3.6607888872975467
25622,ENSMUSG00000036686.16,Cc2d1a,protein_coding,3710,5,1.3477088948787062,27.855285454855323,4.850763698024972
25623,ENSMUSG00000008129.14,4930432K21Rik,protein_coding,2406,1,0.4156275976724854,8.590449629053468,3.2615984547011188
25624,ENSMUSG00000080334.1,Gm25110,miRNA,121,0,0.0,0.0,0.0
25625,ENSMUSG00000056155.6,Nanos3,protein_coding,924,0,0.0,0.0,0.0
25626,ENSMUSG00000076338.1,Mir181d,miRNA,72,0,0.0,0.0,0.0
25627,ENSMUSG00000065483.2,Mir181c,miRNA,89,0,0.0,0.0,0.0
25628,ENSMUSG00000097120.1,Gm26887,lincRNA,547,0,0.0,0.0,0.0
25629,ENSMUSG00000103593.1,Gm37352,TEC,2181,1,0.4585052728106373,9.476672080468889,3.3891086118132363
25630,ENSMUSG00000065611.1,Mir23a,miRNA,75,0,0.0,0.0,0.0
25631,ENSMUSG00000065444.1,Mir27a,miRNA,87,0,0.0,0.0,0.0
25632,ENSMUSG00000065541.1,Mir24-2,miRNA,107,0,0.0,0.0,0.0
25633,ENSMUSG00000105458.1,Mir3074-2,miRNA,83,0,0.0,0.0,0.0
25634,ENSMUSG00000097296.1,Gm26532,lincRNA,690,0,0.0,0.0,0.0
25635,ENSMUSG00000035671.6,Zswim4,protein_coding,4625,7,1.5135135135135136,31.282238411355365,5.012668711700076
25636,ENSMUSG00000019362.8,D8Ertd738e,protein_coding,616,13,21.103896103896105,436.1884472362573,8.772111467877009
25637,ENSMUSG00000004996.9,Mri1,protein_coding,3273,5,1.5276504735716467,31.57442989230469,5.025668024294978
25638,ENSMUSG00000004994.12,Ccdc130,protein_coding,2694,0,0.0,0.0,0.0
25639,ENSMUSG00000109653.1,Gm45608,processed_pseudogene,389,0,0.0,0.0,0.0
25640,ENSMUSG00000034656.18,Cacna1a,protein_coding,12310,0,0.0,0.0,0.0
25641,ENSMUSG00000064392.1,Gm23626,snoRNA,133,0,0.0,0.0,0.0
25642,ENSMUSG00000086067.1,Gm16183,antisense,1193,0,0.0,0.0,0.0
25643,ENSMUSG00000053560.5,Ier2,protein_coding,1524,3,1.968503937007874,40.68626340059577,5.381500155087697
25644,ENSMUSG00000118487.1,Gm50464,unitary_pseudogene,433,0,0.0,0.0,0.0
25645,ENSMUSG00000001910.5,Nacc1,protein_coding,4673,30,6.419858763107212,132.6896328322447,7.062743783542473
25646,ENSMUSG00000001909.16,Trmt1,protein_coding,6306,20,3.171582619727244,65.5522416983909,6.056415356556967
25647,ENSMUSG00000001911.16,Nfix,protein_coding,7351,98,13.331519521153584,275.5441351020623,8.111365935737831
25648,ENSMUSG00000034041.5,Lyl1,protein_coding,2033,0,0.0,0.0,0.0
25649,ENSMUSG00000074203.4,G430095P16Rik,protein_coding,721,0,0.0,0.0,0.0
25650,ENSMUSG00000053226.7,Dand5,protein_coding,1825,0,0.0,0.0,0.0
25651,ENSMUSG00000033751.5,Gadd45gip1,protein_coding,2494,4,1.6038492381716116,33.149353340020284,5.093786354457517
25652,ENSMUSG00000003813.15,Rad23a,protein_coding,2577,4,1.5521924718665114,32.08167917346162,5.0479605601626565
25653,ENSMUSG00000003814.8,Calr,protein_coding,2880,218,75.69444444444444,1564.4998451512422,10.612407650436948
25654,ENSMUSG00000087685.1,1700122E12Rik,processed_transcript,709,0,0.0,0.0,0.0
25655,ENSMUSG00000003808.18,Farsa,protein_coding,4538,11,2.4239753195240192,50.10022914996235,5.675257855576151
25656,ENSMUSG00000098331.1,Mir7069,miRNA,62,0,0.0,0.0,0.0
25657,ENSMUSG00000003824.12,Syce2,protein_coding,1968,0,0.0,0.0,0.0
25658,ENSMUSG00000003809.14,Gcdh,protein_coding,2754,1,0.36310820624546114,7.504946190088108,3.0883021081357365
25659,ENSMUSG00000054191.9,Klf1,protein_coding,1534,0,0.0,0.0,0.0
25660,ENSMUSG00000003812.13,Dnase2a,protein_coding,5389,1,0.18556318426424195,3.835335276953544,2.273615928094694
25661,ENSMUSG00000053693.16,Mast1,protein_coding,6459,0,0.0,0.0,0.0
25662,ENSMUSG00000092826.1,Gm24197,miRNA,109,0,0.0,0.0,0.0
25663,ENSMUSG00000048617.16,Rtbdn,protein_coding,3393,0,0.0,0.0,0.0
25664,ENSMUSG00000052926.16,Rnaseh2a,protein_coding,3509,3,0.8549444286121403,17.670523061415775,4.2226904406378765
25665,ENSMUSG00000111184.1,Gm49661,protein_coding,339,0,0.0,0.0,0.0
25666,ENSMUSG00000005161.15,Prdx2,protein_coding,3050,12,3.934426229508197,81.31916776722355,6.363156491791636
25667,ENSMUSG00000118643.1,AC163703.1,processed_transcript,492,0,0.0,0.0,0.0
25668,ENSMUSG00000052837.7,Junb,protein_coding,1809,6,3.316749585406302,68.55264281095405,6.120033429177797
25669,ENSMUSG00000052566.8,Hook2,protein_coding,3978,1,0.2513826043237808,5.195731977753305,2.631274735681768
25670,ENSMUSG00000052819.6,Best2,protein_coding,2217,0,0.0,0.0,0.0
25671,ENSMUSG00000052456.9,Asna1,protein_coding,1881,11,5.847953216374269,120.86913337720848,6.929188960831256
25672,ENSMUSG00000041203.9,Trir,protein_coding,902,8,8.869179600886918,183.313718913549,7.526019648002897
25673,ENSMUSG00000031691.14,Tnpo2,protein_coding,6285,41,6.523468575974542,134.83110486994568,7.085670079542431
25674,ENSMUSG00000077527.1,Gm25506,snoRNA,70,0,0.0,0.0,0.0
25675,ENSMUSG00000087026.7,A230103J11Rik,processed_transcript,2132,0,0.0,0.0,0.0
25676,ENSMUSG00000008167.14,Fbxw9,protein_coding,3383,0,0.0,0.0,0.0
25677,ENSMUSG00000099076.1,Mir7070,miRNA,86,0,0.0,0.0,0.0
25678,ENSMUSG00000095845.3,Gm5741,protein_coding,328,0,0.0,0.0,0.0
25679,ENSMUSG00000060038.14,Dhps,protein_coding,2324,0,0.0,0.0,0.0
25680,ENSMUSG00000005150.16,Wdr83,protein_coding,2818,0,0.0,0.0,0.0
25681,ENSMUSG00000059355.13,Wdr83os,protein_coding,1031,3,2.9097963142580023,60.14147955626378,5.934079559160944
25682,ENSMUSG00000005142.10,Man2b1,protein_coding,8026,8,0.99676052828308,20.60166639172953,4.433070703681378
25683,ENSMUSG00000074194.4,Zfp791,protein_coding,2946,0,0.0,0.0,0.0
25684,ENSMUSG00000089213.1,Gm23388,miRNA,57,39,684.2105263157895,14141.688605133393,13.787768790260767
25685,ENSMUSG00000110219.1,Gm45317,processed_pseudogene,223,0,0.0,0.0,0.0
25686,ENSMUSG00000110386.1,Gm42031,lincRNA,1885,0,0.0,0.0,0.0
25687,ENSMUSG00000110200.1,Gm45316,processed_pseudogene,162,0,0.0,0.0,0.0
25688,ENSMUSG00000062687.6,Cks1brt,protein_coding,2399,0,0.0,0.0,0.0
25689,ENSMUSG00000051952.5,Olfr371,protein_coding,1162,0,0.0,0.0,0.0
25690,ENSMUSG00000031696.9,Vps35,protein_coding,8899,19,2.135071356332172,44.128982396061396,5.495982342777281
25691,ENSMUSG00000031697.12,Orc6,protein_coding,2469,5,2.0251113811259622,41.85626125456188,5.42143409084736
25692,ENSMUSG00000088344.1,Gm22336,snRNA,107,0,0.0,0.0,0.0
25693,ENSMUSG00000031698.14,Mylk3,protein_coding,4283,0,0.0,0.0,0.0
25694,ENSMUSG00000084895.1,AA672651,antisense,489,0,0.0,0.0,0.0
25695,ENSMUSG00000036934.9,4921524J17Rik,protein_coding,1679,1,0.5955926146515783,12.310078503575133,3.734447175256967
25696,ENSMUSG00000109790.1,Gm45594,processed_pseudogene,241,0,0.0,0.0,0.0
25697,ENSMUSG00000103341.1,1700051O22Rik,TEC,638,0,0.0,0.0,0.0
25698,ENSMUSG00000031700.11,Gpt2,protein_coding,5643,22,3.8986354775828462,80.57942225147232,6.350133384833596
25699,ENSMUSG00000031701.6,Dnaja2,protein_coding,2975,23,7.73109243697479,159.79102573867596,7.329043077114879
25700,ENSMUSG00000110341.1,Gm45424,TEC,3300,0,0.0,0.0,0.0
25701,ENSMUSG00000109731.1,Gm45425,lincRNA,618,0,0.0,0.0,0.0
25702,ENSMUSG00000036902.11,Neto2,protein_coding,6129,0,0.0,0.0,0.0
25703,ENSMUSG00000098388.1,Mir8109,miRNA,117,0,0.0,0.0,0.0
25704,ENSMUSG00000031703.8,Itfg1,protein_coding,11045,12,1.086464463558171,22.455723104575082,4.5518680725195475
25705,ENSMUSG00000109754.1,Gm39214,lincRNA,1542,0,0.0,0.0,0.0
25706,ENSMUSG00000036879.15,Phkb,protein_coding,7417,5,0.6741270055278414,13.933276127479202,3.900458799835683
25707,ENSMUSG00000090043.1,Gm16167,processed_pseudogene,1065,0,0.0,0.0,0.0
25708,ENSMUSG00000098439.1,Hm629797,sense_intronic,2398,0,0.0,0.0,0.0
25709,ENSMUSG00000088192.1,Gm23904,snoRNA,124,0,0.0,0.0,0.0
25710,ENSMUSG00000065737.1,Gm24490,snRNA,98,0,0.0,0.0,0.0
25711,ENSMUSG00000036872.16,Abcc12,protein_coding,6651,0,0.0,0.0,0.0
25712,ENSMUSG00000106513.1,Gm44348,miRNA,122,0,0.0,0.0,0.0
25713,ENSMUSG00000047866.18,Lonp2,protein_coding,5346,10,1.8705574261129816,38.6618440095448,5.309679849649802
25714,ENSMUSG00000082484.1,Gm16177,processed_pseudogene,718,0,0.0,0.0,0.0
25715,ENSMUSG00000064624.1,Gm22305,snRNA,108,0,0.0,0.0,0.0
25716,ENSMUSG00000036840.5,Siah1a,protein_coding,1968,0,0.0,0.0,0.0
25717,ENSMUSG00000074178.3,Gm10638,antisense,3203,0,0.0,0.0,0.0
25718,ENSMUSG00000031652.11,N4bp1,protein_coding,12189,16,1.3126589547953071,27.13085149889592,4.814081317452599
25719,ENSMUSG00000098434.1,2010110E17Rik,lincRNA,879,0,0.0,0.0,0.0
25720,ENSMUSG00000098534.1,Gm27167,lincRNA,511,0,0.0,0.0,0.0
25721,ENSMUSG00000109706.1,Fth-ps3,processed_pseudogene,358,0,0.0,0.0,0.0
25722,ENSMUSG00000099162.1,Gm27168,lincRNA,361,0,0.0,0.0,0.0
25723,ENSMUSG00000088261.1,Gm24781,snoRNA,117,0,0.0,0.0,0.0
25724,ENSMUSG00000066362.5,Rps13-ps1,processed_pseudogene,538,0,0.0,0.0,0.0
25725,ENSMUSG00000110349.1,Gm18602,processed_pseudogene,851,0,0.0,0.0,0.0
25726,ENSMUSG00000098854.1,Gm5118,lincRNA,2203,0,0.0,0.0,0.0
25727,ENSMUSG00000098684.1,Gm27246,lincRNA,1240,0,0.0,0.0,0.0
25728,ENSMUSG00000099207.7,Gm10637,lincRNA,3612,0,0.0,0.0,0.0
25729,ENSMUSG00000098257.1,Gm27169,lincRNA,746,0,0.0,0.0,0.0
25730,ENSMUSG00000098768.1,Gm27207,lincRNA,878,0,0.0,0.0,0.0
25731,ENSMUSG00000098391.2,Gm27208,processed_transcript,1405,0,0.0,0.0,0.0
25732,ENSMUSG00000098360.1,4930535O05Rik,lincRNA,419,0,0.0,0.0,0.0
25733,ENSMUSG00000098295.1,Gm19872,lincRNA,687,0,0.0,0.0,0.0
25734,ENSMUSG00000097248.9,Gm2694,lincRNA,5744,0,0.0,0.0,0.0
25735,ENSMUSG00000031654.16,Cbln1,protein_coding,3037,0,0.0,0.0,0.0
25736,ENSMUSG00000097992.1,Gm27016,lincRNA,715,0,0.0,0.0,0.0
25737,ENSMUSG00000098086.1,1700120C18Rik,lincRNA,985,0,0.0,0.0,0.0
25738,ENSMUSG00000069971.5,4933402J07Rik,protein_coding,1304,0,0.0,0.0,0.0
25739,ENSMUSG00000089301.1,Gm24841,misc_RNA,357,0,0.0,0.0,0.0
25740,ENSMUSG00000045333.15,Zfp423,protein_coding,5608,0,0.0,0.0,0.0
25741,ENSMUSG00000110719.1,Gm2716,unitary_pseudogene,643,0,0.0,0.0,0.0
25742,ENSMUSG00000118626.1,AC127285.1,processed_pseudogene,1187,0,0.0,0.0,0.0
25743,ENSMUSG00000036810.16,Cnep1r1,protein_coding,3563,1,0.2806623631770979,5.8009042401073945,2.76572657812616
25744,ENSMUSG00000031657.16,Heatr3,protein_coding,4497,20,4.447409384033801,91.92182258173294,6.537945546535596
25745,ENSMUSG00000055968.1,Gm9988,pseudogene,435,0,0.0,0.0,0.0
25746,ENSMUSG00000099080.1,Mir7071,miRNA,69,0,0.0,0.0,0.0
25747,ENSMUSG00000062704.3,9430002A10Rik,lincRNA,475,0,0.0,0.0,0.0
25748,ENSMUSG00000036779.12,Tent4b,protein_coding,4937,6,1.2153129430828438,25.11884359834229,4.707019118422979
25749,ENSMUSG00000031659.13,Adcy7,protein_coding,6733,0,0.0,0.0,0.0
25750,ENSMUSG00000031660.13,Brd7,protein_coding,5244,9,1.7162471395881007,35.47246305635466,5.188735725852868
25751,ENSMUSG00000110280.1,Gm45497,processed_pseudogene,740,0,0.0,0.0,0.0
25752,ENSMUSG00000031661.12,Nkd1,protein_coding,4558,0,0.0,0.0,0.0
25753,ENSMUSG00000110187.1,Gm45496,TEC,2917,0,0.0,0.0,0.0
25754,ENSMUSG00000031662.8,Snx20,protein_coding,6439,0,0.0,0.0,0.0
25755,ENSMUSG00000055994.15,Nod2,protein_coding,5014,0,0.0,0.0,0.0
25756,ENSMUSG00000036712.15,Cyld,protein_coding,12576,3,0.23854961832061067,4.930491843392807,2.5681517591723733
25757,ENSMUSG00000109970.1,Gm17995,processed_pseudogene,530,0,0.0,0.0,0.0
25758,ENSMUSG00000110299.1,Gm17910,processed_pseudogene,838,0,0.0,0.0,0.0
25759,ENSMUSG00000056772.3,Rps6-ps2,processed_pseudogene,747,0,0.0,0.0,0.0
25760,ENSMUSG00000109778.1,Gm45504,TEC,2107,0,0.0,0.0,0.0
25761,ENSMUSG00000099078.1,Mir8110,miRNA,97,0,0.0,0.0,0.0
25762,ENSMUSG00000031665.7,Sall1,protein_coding,5265,0,0.0,0.0,0.0
25763,ENSMUSG00000094790.2,Gm6625,processed_pseudogene,272,0,0.0,0.0,0.0
25764,ENSMUSG00000069962.3,Gm5356,processed_pseudogene,615,0,0.0,0.0,0.0
25765,ENSMUSG00000064758.1,Gm26331,snRNA,107,0,0.0,0.0,0.0
25766,ENSMUSG00000088883.1,Gm24212,snoRNA,132,0,0.0,0.0,0.0
25767,ENSMUSG00000043668.13,Tox3,protein_coding,3356,0,0.0,0.0,0.0
25768,ENSMUSG00000109672.1,Gm45639,lincRNA,710,0,0.0,0.0,0.0
25769,ENSMUSG00000109726.1,Gm45638,TEC,2878,1,0.34746351633078526,7.181592010946021,3.032381596568353
25770,ENSMUSG00000109870.1,Gm35850,lincRNA,6322,0,0.0,0.0,0.0
25771,ENSMUSG00000110212.1,Gm35963,lincRNA,1425,0,0.0,0.0,0.0
25772,ENSMUSG00000105321.1,Gm44382,miRNA,122,0,0.0,0.0,0.0
25773,ENSMUSG00000110332.1,Gm19935,protein_coding,979,0,0.0,0.0,0.0
25774,ENSMUSG00000056608.14,Chd9,protein_coding,23148,17,0.7344047001900812,15.179133001881157,4.016062394410515
25775,ENSMUSG00000110166.1,Gm45641,antisense,452,0,0.0,0.0,0.0
25776,ENSMUSG00000109812.1,Gm45640,TEC,1896,0,0.0,0.0,0.0
25777,ENSMUSG00000109863.1,Gm45643,TEC,1484,0,0.0,0.0,0.0
25778,ENSMUSG00000074171.2,Gm6658,TEC,1885,0,0.0,0.0,0.0
25779,ENSMUSG00000110377.1,Gm45363,TEC,1294,0,0.0,0.0,0.0
25780,ENSMUSG00000089179.1,Gm22428,snoRNA,132,0,0.0,0.0,0.0
25781,ENSMUSG00000031666.15,Rbl2,protein_coding,7558,3,0.396930404869013,8.204004422136537,3.202261676716383
25782,ENSMUSG00000031667.16,Aktip,protein_coding,7040,2,0.2840909090909091,5.8717675589496166,2.7806812374044654
25783,ENSMUSG00000109727.1,Gm45464,sense_intronic,2844,0,0.0,0.0,0.0
25784,ENSMUSG00000110189.1,Gm45665,processed_pseudogene,168,0,0.0,0.0,0.0
25785,ENSMUSG00000109755.1,Gm8489,processed_pseudogene,1152,0,0.0,0.0,0.0
25786,ENSMUSG00000110106.1,Gm45666,antisense,277,0,0.0,0.0,0.0
25787,ENSMUSG00000089148.1,Gm23408,misc_RNA,265,0,0.0,0.0,0.0
25788,ENSMUSG00000110089.1,Gm36243,antisense,610,0,0.0,0.0,0.0
25789,ENSMUSG00000033282.14,Rpgrip1l,protein_coding,14688,2,0.13616557734204793,2.814354821283041,1.931439053167087
25790,ENSMUSG00000109828.1,Gm45662,TEC,2098,0,0.0,0.0,0.0
25791,ENSMUSG00000109956.1,Gm45428,TEC,1789,0,0.0,0.0,0.0
25792,ENSMUSG00000055932.15,Fto,protein_coding,13031,16,1.2278413015117795,25.377787500578805,4.721251655086908
25793,ENSMUSG00000110233.1,Gm45427,TEC,1253,0,0.0,0.0,0.0
25794,ENSMUSG00000110138.1,4831440D22Rik,antisense,2929,0,0.0,0.0,0.0
25795,ENSMUSG00000110079.1,Gm45292,TEC,2207,0,0.0,0.0,0.0
25796,ENSMUSG00000109642.1,Gm45289,TEC,2577,0,0.0,0.0,0.0
25797,ENSMUSG00000109709.1,Gm45290,TEC,3890,0,0.0,0.0,0.0
25798,ENSMUSG00000110068.1,Gm45294,TEC,2102,0,0.0,0.0,0.0
25799,ENSMUSG00000090778.1,Gm3235,antisense,695,0,0.0,0.0,0.0
25800,ENSMUSG00000110325.1,Gm45293,TEC,1812,0,0.0,0.0,0.0
25801,ENSMUSG00000110302.1,Gm45295,TEC,1046,0,0.0,0.0,0.0
25802,ENSMUSG00000110371.1,Gm9619,processed_pseudogene,762,0,0.0,0.0,0.0
25803,ENSMUSG00000110073.1,Gm2875,processed_pseudogene,360,0,0.0,0.0,0.0
25804,ENSMUSG00000110216.1,Gm36325,lincRNA,2885,0,0.0,0.0,0.0
25805,ENSMUSG00000110304.1,Gm36380,lincRNA,4379,0,0.0,0.0,0.0
25806,ENSMUSG00000031734.13,Irx3,protein_coding,2762,0,0.0,0.0,0.0
25807,ENSMUSG00000046413.14,Irx3os,antisense,3725,0,0.0,0.0,0.0
25808,ENSMUSG00000099664.1,Gm28511,lincRNA,450,0,0.0,0.0,0.0
25809,ENSMUSG00000099812.1,Gm28515,lincRNA,2530,0,0.0,0.0,0.0
25810,ENSMUSG00000109696.1,Gm36670,lincRNA,1739,0,0.0,0.0,0.0
25811,ENSMUSG00000110274.1,Gm36843,lincRNA,627,0,0.0,0.0,0.0
25812,ENSMUSG00000101613.1,Gm28516,lincRNA,663,0,0.0,0.0,0.0
25813,ENSMUSG00000065636.1,Gm24254,snRNA,104,0,0.0,0.0,0.0
25814,ENSMUSG00000110380.1,Gm45332,lincRNA,1949,0,0.0,0.0,0.0
25815,ENSMUSG00000110198.1,Gm45335,lincRNA,401,0,0.0,0.0,0.0
25816,ENSMUSG00000110134.1,Gm45334,lincRNA,1227,0,0.0,0.0,0.0
25817,ENSMUSG00000031736.11,Crnde,processed_transcript,2017,0,0.0,0.0,0.0
25818,ENSMUSG00000095651.1,Gm21817,lincRNA,2583,0,0.0,0.0,0.0
25819,ENSMUSG00000031737.11,Irx5,protein_coding,3127,3,0.9593859929645028,19.829186255998703,4.380534572894475
25820,ENSMUSG00000110290.1,Gm45336,lincRNA,3230,0,0.0,0.0,0.0
25821,ENSMUSG00000031738.14,Irx6,protein_coding,3370,0,0.0,0.0,0.0
25822,ENSMUSG00000110023.1,Gm45505,antisense,948,0,0.0,0.0,0.0
25823,ENSMUSG00000078967.5,Gapdh-ps16,processed_pseudogene,1229,0,0.0,0.0,0.0
25824,ENSMUSG00000031740.8,Mmp2,protein_coding,3371,41,12.16256303767428,251.3834156356003,7.979473302288669
25825,ENSMUSG00000109669.1,Gm45472,antisense,1426,0,0.0,0.0,0.0
25826,ENSMUSG00000033192.5,Lpcat2,protein_coding,3388,0,0.0,0.0,0.0
25827,ENSMUSG00000078144.4,Capns2,protein_coding,1005,0,0.0,0.0,0.0
25828,ENSMUSG00000080613.1,Gm22151,miRNA,58,0,0.0,0.0,0.0
25829,ENSMUSG00000055368.14,Slc6a2,protein_coding,6290,0,0.0,0.0,0.0
25830,ENSMUSG00000109651.1,Gm45463,processed_transcript,1485,0,0.0,0.0,0.0
25831,ENSMUSG00000071047.5,Ces1a,protein_coding,2248,0,0.0,0.0,0.0
25832,ENSMUSG00000078964.2,Ces1b,protein_coding,1964,0,0.0,0.0,0.0
25833,ENSMUSG00000057400.14,Ces1c,protein_coding,2323,0,0.0,0.0,0.0
25834,ENSMUSG00000110714.1,Gm45910,unprocessed_pseudogene,1003,0,0.0,0.0,0.0
25835,ENSMUSG00000056973.6,Ces1d,protein_coding,2369,0,0.0,0.0,0.0
25836,ENSMUSG00000110496.1,Gm45909,TEC,1031,0,0.0,0.0,0.0
