436F,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
27079,ENSMUSG00000035443.11,Thyn1,protein_coding,2813,8,2.8439388553146108,50.07346050925808,5.674501907812929
27080,ENSMUSG00000031988.11,Vps26b,protein_coding,5099,9,1.7650519709747008,31.07741223065519,5.003485855365147
27081,ENSMUSG00000111505.2,Gm48673,TEC,3369,0,0.0,0.0,0.0
27082,ENSMUSG00000035024.17,Ncapd3,protein_coding,7891,9,1.1405398555316184,20.081577108618788,4.397910893630719
27083,ENSMUSG00000031990.16,Jam3,protein_coding,3200,3,0.9375,16.50663801709488,4.129830149431909
27084,ENSMUSG00000111390.2,Gm48796,lncRNA,3539,0,0.0,0.0,0.0
27085,ENSMUSG00000110836.2,Gm48801,lncRNA,457,0,0.0,0.0,0.0
27086,ENSMUSG00000111387.2,Gm48803,lncRNA,651,0,0.0,0.0,0.0
27087,ENSMUSG00000034275.19,Igsf9b,protein_coding,16686,0,0.0,0.0,0.0
27088,ENSMUSG00000110920.2,Gm48858,processed_pseudogene,351,0,0.0,0.0,0.0
27089,ENSMUSG00000031991.11,Spata19,protein_coding,1458,0,0.0,0.0,0.0
27090,ENSMUSG00000111694.2,Gm48901,lncRNA,374,0,0.0,0.0,0.0
27091,ENSMUSG00000110892.2,Gm18585,processed_pseudogene,556,0,0.0,0.0,0.0
27092,ENSMUSG00000110745.2,Gm8106,processed_pseudogene,523,0,0.0,0.0,0.0
27093,ENSMUSG00000110851.2,Gm48902,lncRNA,590,0,0.0,0.0,0.0
27094,ENSMUSG00000062257.14,Opcml,protein_coding,14519,3,0.2066258006749776,3.6380771165165378,2.213526807627526
27095,ENSMUSG00000087531.8,Gm15606,lncRNA,764,0,0.0,0.0,0.0
27096,ENSMUSG00002075756.1,ENSMUSG00002075756,miRNA,97,0,0.0,0.0,0.0
27097,ENSMUSG00000110741.2,Gm48091,lncRNA,1105,0,0.0,0.0,0.0
27098,ENSMUSG00000059974.11,Ntm,protein_coding,8079,0,0.0,0.0,0.0
27099,ENSMUSG00000085449.2,Gm15520,lncRNA,1203,0,0.0,0.0,0.0
27100,ENSMUSG00000085638.2,Gm15521,lncRNA,835,0,0.0,0.0,0.0
27101,ENSMUSG00000111175.2,Gm19640,processed_pseudogene,464,0,0.0,0.0,0.0
27102,ENSMUSG00000111304.2,Gm47677,lncRNA,290,0,0.0,0.0,0.0
27103,ENSMUSG00000119318.1,U6,snRNA,107,0,0.0,0.0,0.0
27104,ENSMUSG00000111109.2,Gm30933,lncRNA,381,0,0.0,0.0,0.0
27105,ENSMUSG00000031993.8,Snx19,protein_coding,6725,13,1.933085501858736,34.03599214429477,5.130765845732464
27106,ENSMUSG00000111260.2,Gm47714,processed_pseudogene,418,0,0.0,0.0,0.0
27107,ENSMUSG00000111438.2,Rps2-ps12,processed_pseudogene,785,0,0.0,0.0,0.0
27108,ENSMUSG00000111413.2,Gm47716,lncRNA,565,0,0.0,0.0,0.0
27109,ENSMUSG00000111867.2,Gm31013,lncRNA,715,0,0.0,0.0,0.0
27110,ENSMUSG00000111249.2,Gm47717,processed_pseudogene,262,0,0.0,0.0,0.0
27111,ENSMUSG00000033453.9,Adamts15,protein_coding,10363,0,0.0,0.0,0.0
27112,ENSMUSG00000031994.14,Adamts8,protein_coding,4613,0,0.0,0.0,0.0
27113,ENSMUSG00000111673.2,Gm29724,lncRNA,3658,0,0.0,0.0,0.0
27114,ENSMUSG00000047412.17,Zbtb44,protein_coding,9341,15,1.6058237876030406,28.273868779950554,4.871541517122389
27115,ENSMUSG00000097701.2,Gm17508,lncRNA,681,0,0.0,0.0,0.0
27116,ENSMUSG00000031995.10,St14,protein_coding,7637,0,0.0,0.0,0.0
27117,ENSMUSG00000081343.2,Gm16071,processed_pseudogene,793,0,0.0,0.0,0.0
27118,ENSMUSG00000031996.18,Aplp2,protein_coding,5875,36,6.127659574468085,107.89019572024569,6.766730251978869
27119,ENSMUSG00000091003.3,Gm7244,processed_pseudogene,455,0,0.0,0.0,0.0
27120,ENSMUSG00000111246.2,4930517E14Rik,lncRNA,2972,0,0.0,0.0,0.0
27121,ENSMUSG00000042496.19,Prdm10,protein_coding,9259,5,0.5400151204233719,9.508089724358932,3.3934285191178177
27122,ENSMUSG00000042185.15,Nfrkb,protein_coding,11277,4,0.35470426531879046,6.2453065714526454,2.8570467359874447
27123,ENSMUSG00000041737.9,Tmem45b,protein_coding,4724,0,0.0,0.0,0.0
27124,ENSMUSG00000111548.2,Gm8162,processed_pseudogene,665,0,0.0,0.0,0.0
27125,ENSMUSG00000111468.2,5033425B01Rik,TEC,1303,0,0.0,0.0,0.0
27126,ENSMUSG00000111655.2,4930434F21Rik,lncRNA,845,0,0.0,0.0,0.0
27127,ENSMUSG00000111853.2,Gm31408,lncRNA,1455,0,0.0,0.0,0.0
27128,ENSMUSG00000110952.2,Gm18226,processed_pseudogene,521,0,0.0,0.0,0.0
27129,ENSMUSG00000111153.2,Gm18820,processed_pseudogene,916,0,0.0,0.0,0.0
27130,ENSMUSG00000110853.2,Gm47436,lncRNA,740,0,0.0,0.0,0.0
27131,ENSMUSG00000110778.2,Gm8171,processed_pseudogene,720,0,0.0,0.0,0.0
27132,ENSMUSG00000032033.12,Barx2,protein_coding,1968,0,0.0,0.0,0.0
27133,ENSMUSG00000110813.2,Gm31497,lncRNA,638,0,0.0,0.0,0.0
27134,ENSMUSG00000091639.3,Gm3756,processed_pseudogene,1355,5,3.690036900369004,64.97077694305487,6.043755190634989
27135,ENSMUSG00000111771.2,Gm47465,lncRNA,734,0,0.0,0.0,0.0
27136,ENSMUSG00000111166.2,Tpi-rs4,processed_pseudogene,720,0,0.0,0.0,0.0
27137,ENSMUSG00000110845.2,Gm47481,processed_pseudogene,474,1,2.109704641350211,37.145739560269774,5.253450028526316
27138,ENSMUSG00002075908.1,ENSMUSG00002075908,miRNA,126,0,0.0,0.0,0.0
27139,ENSMUSG00000110840.2,Gm47496,processed_pseudogene,485,1,2.061855670103093,36.303258869212115,5.221229766898111
27140,ENSMUSG00000041444.15,Arhgap32,protein_coding,17179,29,1.6881075731998372,29.72264602104129,4.941230569964684
27141,ENSMUSG00000111382.2,Gm47536,processed_pseudogene,231,0,0.0,0.0,0.0
27142,ENSMUSG00000032034.7,Kcnj5,protein_coding,4685,0,0.0,0.0,0.0
27143,ENSMUSG00000111056.2,Gm39317,lncRNA,1332,0,0.0,0.0,0.0
27144,ENSMUSG00000041248.10,Kcnj1,protein_coding,3333,0,0.0,0.0,0.0
27145,ENSMUSG00000016087.14,Fli1,protein_coding,3486,1,0.28686173264486514,5.050797633840467,2.5971253352030406
27146,ENSMUSG00000064492.3,Gm22060,snRNA,107,0,0.0,0.0,0.0
27147,ENSMUSG00000103151.2,Gm38292,TEC,3045,0,0.0,0.0,0.0
27148,ENSMUSG00000102352.2,Gm38346,TEC,2639,0,0.0,0.0,0.0
27149,ENSMUSG00000098645.2,Gm27201,lncRNA,416,0,0.0,0.0,0.0
27150,ENSMUSG00000102153.2,Gm37474,TEC,1814,0,0.0,0.0,0.0
27151,ENSMUSG00000102850.2,Gm37082,TEC,1927,0,0.0,0.0,0.0
27152,ENSMUSG00000110844.2,Gm47680,lncRNA,771,0,0.0,0.0,0.0
27153,ENSMUSG00000098796.3,Gm27163,processed_pseudogene,409,0,0.0,0.0,0.0
27154,ENSMUSG00000032035.17,Ets1,protein_coding,8476,38,4.483246814535158,78.9368877960806,6.320789499912872
27155,ENSMUSG00000098843.2,Gm27240,lncRNA,677,0,0.0,0.0,0.0
27156,ENSMUSG00000099148.2,Gm3331,lncRNA,1017,0,0.0,0.0,0.0
27157,ENSMUSG00000102467.2,Gm37167,TEC,396,0,0.0,0.0,0.0
27158,ENSMUSG00000099025.2,Gm27162,lncRNA,2478,0,0.0,0.0,0.0
27159,ENSMUSG00000102184.2,Gm37192,TEC,1348,0,0.0,0.0,0.0
27160,ENSMUSG00000098519.2,Gm27166,lncRNA,1930,0,0.0,0.0,0.0
27161,ENSMUSG00000111645.2,Gm32171,lncRNA,1043,0,0.0,0.0,0.0
27162,ENSMUSG00000102712.2,Gm37758,TEC,629,0,0.0,0.0,0.0
27163,ENSMUSG00000111467.2,Gm47775,lncRNA,684,0,0.0,0.0,0.0
27164,ENSMUSG00000111878.2,Gm47777,lncRNA,425,0,0.0,0.0,0.0
27165,ENSMUSG00000111276.2,Gm47778,lncRNA,975,0,0.0,0.0,0.0
27166,ENSMUSG00000079884.7,Gm10698,processed_pseudogene,604,0,0.0,0.0,0.0
27167,ENSMUSG00000111265.2,Gm47784,lncRNA,124,0,0.0,0.0,0.0
27168,ENSMUSG00000110771.2,Gm47785,lncRNA,1803,0,0.0,0.0,0.0
27169,ENSMUSG00000088905.3,Gm25439,snoRNA,131,0,0.0,0.0,0.0
27170,ENSMUSG00000099256.2,Gm27165,processed_pseudogene,232,0,0.0,0.0,0.0
27171,ENSMUSG00000098358.2,Gm27164,lncRNA,723,0,0.0,0.0,0.0
27172,ENSMUSG00000098758.2,7630403G23Rik,lncRNA,1084,0,0.0,0.0,0.0
27173,ENSMUSG00000098909.2,Gm27161,processed_pseudogene,562,0,0.0,0.0,0.0
27174,ENSMUSG00000110925.2,Gm47858,lncRNA,660,0,0.0,0.0,0.0
27175,ENSMUSG00000032036.16,Kirrel3,protein_coding,6454,1,0.1549426712116517,2.728088092898648,1.8984359505733235
27176,ENSMUSG00000103552.2,Gm38217,TEC,910,0,0.0,0.0,0.0
27177,ENSMUSG00000053889.6,Kirrel3os,lncRNA,3799,0,0.0,0.0,0.0
27178,ENSMUSG00002075887.1,5S_rRNA,rRNA,130,0,0.0,0.0,0.0
27179,ENSMUSG00000032038.8,St3gal4,protein_coding,2923,11,3.76325692781389,66.25996786426501,6.071676184455447
27180,ENSMUSG00000070315.13,4930581F22Rik,lncRNA,5954,0,0.0,0.0,0.0
27181,ENSMUSG00000032040.16,Dcps,protein_coding,1451,8,5.5134390075809785,97.07556472263472,6.615821832303666
27182,ENSMUSG00000119783.1,ENSMUSG00000119783,snoRNA,144,0,0.0,0.0,0.0
27183,ENSMUSG00000032041.16,Tirap,protein_coding,4929,7,1.4201663623453031,25.004983538440875,4.70071621957336
27184,ENSMUSG00000110774.2,Gm39318,lncRNA,1118,0,0.0,0.0,0.0
27185,ENSMUSG00000032042.12,Srpr,protein_coding,3364,25,7.431629013079667,130.84929066266255,7.042745999428378
27186,ENSMUSG00000039048.16,Foxred1,protein_coding,4520,2,0.4424778761061947,7.79074360688844,3.13598520775721
27187,ENSMUSG00000050471.18,Fam118b,protein_coding,6122,3,0.4900359359686377,8.62810219776276,3.267251455420949
27188,ENSMUSG00000032044.5,Rpusd4,protein_coding,2647,1,0.37778617302606726,6.651711579738524,2.935782494394556
27189,ENSMUSG00000111746.2,4933422A05Rik,lncRNA,1356,0,0.0,0.0,0.0
27190,ENSMUSG00000066771.3,Gm5614,processed_pseudogene,318,0,0.0,0.0,0.0
27191,ENSMUSG00000111059.2,Gm33838,lncRNA,786,0,0.0,0.0,0.0
27192,ENSMUSG00000103259.2,2610105M22Rik,TEC,1153,0,0.0,0.0,0.0
27193,ENSMUSG00000038119.16,Cdon,protein_coding,7715,4,0.5184705119896306,9.128752068214062,3.3403845300427726
27194,ENSMUSG00000065934.3,Gm25630,snRNA,162,0,0.0,0.0,0.0
27195,ENSMUSG00002075331.1,5S_rRNA,rRNA,108,0,0.0,0.0,0.0
27196,ENSMUSG00000098590.5,Gm1113,protein_coding,2434,0,0.0,0.0,0.0
27197,ENSMUSG00000032101.7,Ddx25,protein_coding,6934,0,0.0,0.0,0.0
27198,ENSMUSG00000032103.11,Pus3,protein_coding,2972,0,0.0,0.0,0.0
27199,ENSMUSG00000050555.10,Hyls1,protein_coding,5970,4,0.6700167504187605,11.797038895522862,3.677738118788273
27200,ENSMUSG00000074452.14,Pate2,protein_coding,4720,0,0.0,0.0,0.0
27201,ENSMUSG00000086984.5,Gm6762,processed_pseudogene,289,0,0.0,0.0,0.0
27202,ENSMUSG00000094676.4,Gm10105,processed_pseudogene,270,0,0.0,0.0,0.0
27203,ENSMUSG00000032099.4,Pate4,protein_coding,1072,0,0.0,0.0,0.0
27204,ENSMUSG00000094995.3,Pate3,protein_coding,1329,0,0.0,0.0,0.0
27205,ENSMUSG00000091215.4,Pate1,protein_coding,1820,0,0.0,0.0,0.0
27206,ENSMUSG00000091174.2,Pate10,protein_coding,351,0,0.0,0.0,0.0
27207,ENSMUSG00000090738.3,Pate7,protein_coding,643,0,0.0,0.0,0.0
27208,ENSMUSG00000098847.2,Gm27235,protein_coding,903,0,0.0,0.0,0.0
27209,ENSMUSG00000032108.4,Pate6,protein_coding,1334,0,0.0,0.0,0.0
27210,ENSMUSG00000104304.2,Gm36974,TEC,1071,0,0.0,0.0,0.0
27211,ENSMUSG00000047980.7,Pate5,protein_coding,1135,0,0.0,0.0,0.0
27212,ENSMUSG00000098705.9,Gm3428,lncRNA,2399,0,0.0,0.0,0.0
27213,ENSMUSG00000078934.5,Pate13,protein_coding,1991,0,0.0,0.0,0.0
27214,ENSMUSG00000099201.9,Gm27187,lncRNA,809,0,0.0,0.0,0.0
27215,ENSMUSG00000111619.2,Gm48348,processed_pseudogene,2440,0,0.0,0.0,0.0
27216,ENSMUSG00000091411.2,Gm5916,protein_coding,1142,0,0.0,0.0,0.0
27217,ENSMUSG00000098390.8,Gm3434,lncRNA,573,0,0.0,0.0,0.0
27218,ENSMUSG00000111023.2,Gm48391,transcribed_processed_pseudogene,4397,0,0.0,0.0,0.0
27219,ENSMUSG00000066767.7,Gm3867,transcribed_processed_pseudogene,2007,0,0.0,0.0,0.0
27220,ENSMUSG00000111327.2,Gm48401,processed_pseudogene,3835,0,0.0,0.0,0.0
27221,ENSMUSG00000110812.2,Gm48407,unprocessed_pseudogene,215,0,0.0,0.0,0.0
27222,ENSMUSG00000023093.8,Pate12,protein_coding,519,0,0.0,0.0,0.0
27223,ENSMUSG00000090710.4,Pate11,protein_coding,306,0,0.0,0.0,0.0
27224,ENSMUSG00000098949.2,Gm27160,processed_pseudogene,199,0,0.0,0.0,0.0
27225,ENSMUSG00000074448.3,Pate9,protein_coding,2348,0,0.0,0.0,0.0
27226,ENSMUSG00000099274.2,Gm27218,processed_pseudogene,392,0,0.0,0.0,0.0
27227,ENSMUSG00000110880.2,Gm48431,unprocessed_pseudogene,269,0,0.0,0.0,0.0
27228,ENSMUSG00000091248.2,Pate8,protein_coding,330,0,0.0,0.0,0.0
27229,ENSMUSG00000111683.2,Gm49367,lncRNA,725,0,0.0,0.0,0.0
27230,ENSMUSG00000070313.9,Pate14,protein_coding,2471,0,0.0,0.0,0.0
27231,ENSMUSG00000098304.3,1700027I24Rik,lncRNA,696,0,0.0,0.0,0.0
27232,ENSMUSG00000111485.2,Gm48443,processed_pseudogene,3841,0,0.0,0.0,0.0
27233,ENSMUSG00000032110.5,Acrv1,protein_coding,3647,0,0.0,0.0,0.0
27234,ENSMUSG00000032113.17,Chek1,protein_coding,4635,3,0.6472491909385114,11.396168641791505,3.631822381982964
27235,ENSMUSG00000032116.19,Stt3a,protein_coding,8948,67,7.487706750111757,131.8366558957362,7.053509498973356
27236,ENSMUSG00000096993.4,Gm26787,lncRNA,608,0,0.0,0.0,0.0
27237,ENSMUSG00000062762.18,Ei24,protein_coding,4868,16,3.286770747740345,57.87043731000122,5.879471439416346
27238,ENSMUSG00000098985.2,Gm27219,processed_pseudogene,742,0,0.0,0.0,0.0
27239,ENSMUSG00000032118.17,Fez1,protein_coding,4104,4,0.9746588693957114,17.16089722375036,4.182763574403846
27240,ENSMUSG00000035934.17,Pknox2,protein_coding,10335,0,0.0,0.0,0.0
27241,ENSMUSG00000093721.2,Gm3896,lncRNA,4094,0,0.0,0.0,0.0
27242,ENSMUSG00002076608.1,5S_rRNA,rRNA,109,0,0.0,0.0,0.0
27243,ENSMUSG00000110722.2,Gm48716,lncRNA,733,0,0.0,0.0,0.0
27244,ENSMUSG00000111254.2,Gm48717,TEC,1072,0,0.0,0.0,0.0
27245,ENSMUSG00002076938.1,ENSMUSG00002076938,snoRNA,115,0,0.0,0.0,0.0
27246,ENSMUSG00000032121.10,Tmem218,protein_coding,2619,0,0.0,0.0,0.0
27247,ENSMUSG00000032122.16,Slc37a2,protein_coding,6643,0,0.0,0.0,0.0
27248,ENSMUSG00000090136.5,Gm10177,transcribed_processed_pseudogene,444,0,0.0,0.0,0.0
27249,ENSMUSG00000111797.2,Gm48081,lncRNA,652,0,0.0,0.0,0.0
27250,ENSMUSG00000111439.2,Gm47633,lncRNA,567,0,0.0,0.0,0.0
27251,ENSMUSG00000111681.2,Gm47640,TEC,2882,0,0.0,0.0,0.0
27252,ENSMUSG00000111738.2,Gm18329,processed_pseudogene,589,0,0.0,0.0,0.0
27253,ENSMUSG00000034303.9,Ccdc15,protein_coding,5773,2,0.34644032565390614,6.0998027200997305,2.8277789374781652
27254,ENSMUSG00000111421.2,Gm47643,TEC,3236,0,0.0,0.0,0.0
27255,ENSMUSG00000111748.2,Gm34885,lncRNA,4070,0,0.0,0.0,0.0
27256,ENSMUSG00000111481.2,Gm47652,TEC,4663,0,0.0,0.0,0.0
27257,ENSMUSG00000046240.9,Hepacam,protein_coding,3347,0,0.0,0.0,0.0
27258,ENSMUSG00000032125.22,Robo4,protein_coding,5302,0,0.0,0.0,0.0
27259,ENSMUSG00000032128.16,Robo3,protein_coding,6848,0,0.0,0.0,0.0
27260,ENSMUSG00000111702.2,Gm47945,unprocessed_pseudogene,191,0,0.0,0.0,0.0
27261,ENSMUSG00000042138.10,Msantd2,protein_coding,3571,3,0.8401008120974517,14.791722670037416,3.9810966537966577
27262,ENSMUSG00000110993.2,Gm47963,TEC,2144,0,0.0,0.0,0.0
27263,ENSMUSG00000001946.15,Esam,protein_coding,2867,0,0.0,0.0,0.0
27264,ENSMUSG00000001943.9,Vsig2,protein_coding,1979,0,0.0,0.0,0.0
27265,ENSMUSG00000053310.12,Nrgn,protein_coding,1453,0,0.0,0.0,0.0
27266,ENSMUSG00000001942.9,Siae,protein_coding,10497,3,0.2857959416976279,5.03203216678133,2.5926441220303453
27267,ENSMUSG00000001948.11,Spa17,protein_coding,1061,0,0.0,0.0,0.0
27268,ENSMUSG00000011114.19,Tbrg1,protein_coding,3901,19,4.870546013842604,85.75609599584455,6.438893228416699
27269,ENSMUSG00000011118.5,Panx3,protein_coding,3434,0,0.0,0.0,0.0
27270,ENSMUSG00000097946.2,Gm8343,processed_pseudogene,994,1,1.0060362173038229,17.713360715863047,4.225996769057484
27271,ENSMUSG00000059252.6,Tpt1-ps5,processed_pseudogene,516,0,0.0,0.0,0.0
27272,ENSMUSG00000061165.10,Olfr160,protein_coding,3492,0,0.0,0.0,0.0
27273,ENSMUSG00000110526.4,Olfr151,polymorphic_pseudogene,1128,0,0.0,0.0,0.0
27274,ENSMUSG00000063350.7,Olfr874,protein_coding,2632,0,0.0,0.0,0.0
27275,ENSMUSG00000058628.5,Olfr875,protein_coding,2045,0,0.0,0.0,0.0
27276,ENSMUSG00000066750.4,Olfr876,protein_coding,4507,0,0.0,0.0,0.0
27277,ENSMUSG00000065620.3,Gm24764,snRNA,199,0,0.0,0.0,0.0
27278,ENSMUSG00000111310.2,Gm47005,unprocessed_pseudogene,235,0,0.0,0.0,0.0
27279,ENSMUSG00000066749.4,Olfr877,protein_coding,2761,0,0.0,0.0,0.0
27280,ENSMUSG00000066748.5,Olfr145,protein_coding,6796,1,0.14714537963507945,2.5908005520258786,1.8443055219543276
27281,ENSMUSG00000110680.2,Gm6796,processed_pseudogene,243,0,0.0,0.0,0.0
27282,ENSMUSG00000066747.7,Olfr878,protein_coding,4243,0,0.0,0.0,0.0
27283,ENSMUSG00000110675.2,Olfr879-ps1,unprocessed_pseudogene,694,0,0.0,0.0,0.0
27284,ENSMUSG00000110535.2,Olfr880-ps1,unprocessed_pseudogene,229,0,0.0,0.0,0.0
27285,ENSMUSG00000060583.5,Olfr881,protein_coding,4237,0,0.0,0.0,0.0
27286,ENSMUSG00000110705.2,Gm45701,unprocessed_pseudogene,235,0,0.0,0.0,0.0
27287,ENSMUSG00000110513.2,Olfr882-ps1,unprocessed_pseudogene,450,0,0.0,0.0,0.0
27288,ENSMUSG00000094461.2,Olfr883,protein_coding,930,0,0.0,0.0,0.0
27289,ENSMUSG00000095893.5,Olfr884,protein_coding,3185,0,0.0,0.0,0.0
27290,ENSMUSG00000096424.2,Olfr885,protein_coding,930,0,0.0,0.0,0.0
27291,ENSMUSG00000110602.2,Olfr886-ps1,unprocessed_pseudogene,708,0,0.0,0.0,0.0
27292,ENSMUSG00000096167.5,Olfr887,protein_coding,6574,0,0.0,0.0,0.0
27293,ENSMUSG00000095527.4,Olfr888,protein_coding,2930,0,0.0,0.0,0.0
27294,ENSMUSG00000096356.4,Olfr889,protein_coding,5682,0,0.0,0.0,0.0
27295,ENSMUSG00000096409.4,Olfr890,protein_coding,5475,0,0.0,0.0,0.0
27296,ENSMUSG00000045528.2,Olfr891,protein_coding,951,0,0.0,0.0,0.0
27297,ENSMUSG00000098147.2,Gm17798,processed_pseudogene,1035,0,0.0,0.0,0.0
27298,ENSMUSG00000110431.2,Olfr892-ps1,polymorphic_pseudogene,932,0,0.0,0.0,0.0
27299,ENSMUSG00000093901.4,Olfr893,protein_coding,2924,0,0.0,0.0,0.0
27300,ENSMUSG00000070311.5,Olfr894,protein_coding,3234,0,0.0,0.0,0.0
27301,ENSMUSG00000094778.4,Olfr143,protein_coding,3449,0,0.0,0.0,0.0
27302,ENSMUSG00000096427.4,Olfr895,protein_coding,1558,0,0.0,0.0,0.0
27303,ENSMUSG00000111814.2,Olfr896-ps1,protein_coding,2921,0,0.0,0.0,0.0
27304,ENSMUSG00000110881.2,Olfr897-ps1,polymorphic_pseudogene,935,0,0.0,0.0,0.0
27305,ENSMUSG00000058270.4,Olfr25,protein_coding,6830,0,0.0,0.0,0.0
27306,ENSMUSG00000094588.3,Olfr898,protein_coding,4169,0,0.0,0.0,0.0
27307,ENSMUSG00000049864.3,Olfr250,protein_coding,3969,0,0.0,0.0,0.0
27308,ENSMUSG00000096757.3,Olfr251,protein_coding,4930,0,0.0,0.0,0.0
27309,ENSMUSG00000049098.5,Olfr147,protein_coding,5356,0,0.0,0.0,0.0
27310,ENSMUSG00000052058.4,Olfr901,protein_coding,2735,0,0.0,0.0,0.0
27311,ENSMUSG00000049334.4,Olfr902,protein_coding,2113,0,0.0,0.0,0.0
27312,ENSMUSG00000111032.2,Olfr1543-ps1,unprocessed_pseudogene,908,0,0.0,0.0,0.0
27313,ENSMUSG00000094380.4,Olfr904,protein_coding,5197,0,0.0,0.0,0.0
27314,ENSMUSG00000096794.3,Olfr905,protein_coding,4429,0,0.0,0.0,0.0
27315,ENSMUSG00000039962.4,Olfr906,protein_coding,3775,0,0.0,0.0,0.0
27316,ENSMUSG00000094810.4,Olfr907,protein_coding,1919,0,0.0,0.0,0.0
27317,ENSMUSG00000077240.3,Gm23271,snoRNA,124,0,0.0,0.0,0.0
27318,ENSMUSG00000110991.2,Olfr908,polymorphic_pseudogene,932,0,0.0,0.0,0.0
27319,ENSMUSG00000062621.4,Olfr911-ps1,protein_coding,3576,0,0.0,0.0,0.0
27320,ENSMUSG00000060114.5,Olfr910,protein_coding,1996,0,0.0,0.0,0.0
27321,ENSMUSG00000111448.3,Olfr912,protein_coding,5726,0,0.0,0.0,0.0
27322,ENSMUSG00000059189.4,Olfr913,protein_coding,2441,0,0.0,0.0,0.0
27323,ENSMUSG00000047050.3,Olfr914,protein_coding,4948,0,0.0,0.0,0.0
27324,ENSMUSG00000057444.4,Olfr915,polymorphic_pseudogene,933,0,0.0,0.0,0.0
27325,ENSMUSG00000111700.2,Gm49385,polymorphic_pseudogene,572,0,0.0,0.0,0.0
27326,ENSMUSG00000094701.4,Olfr916,protein_coding,3685,0,0.0,0.0,0.0
27327,ENSMUSG00000111406.2,Gm47449,processed_pseudogene,420,0,0.0,0.0,0.0
27328,ENSMUSG00000063225.2,Olfr917,protein_coding,930,0,0.0,0.0,0.0
27329,ENSMUSG00000111031.2,Gm47458,processed_pseudogene,424,0,0.0,0.0,0.0
27330,ENSMUSG00000046150.4,Olfr918,protein_coding,3806,0,0.0,0.0,0.0
27331,ENSMUSG00000111127.2,Gm5010,unprocessed_pseudogene,260,0,0.0,0.0,0.0
27332,ENSMUSG00000056961.3,Olfr919,protein_coding,2153,0,0.0,0.0,0.0
27333,ENSMUSG00000023186.15,Vwa5a,protein_coding,4899,11,2.2453561951418655,39.53416739482477,5.3410666041178985
27334,ENSMUSG00000061039.6,Olfr920,protein_coding,5711,0,0.0,0.0,0.0
27335,ENSMUSG00000111582.2,Gm47347,unprocessed_pseudogene,114,0,0.0,0.0,0.0
27336,ENSMUSG00000049926.6,Olfr921,protein_coding,4274,0,0.0,0.0,0.0
27337,ENSMUSG00000111188.2,Gm19709,processed_pseudogene,482,0,0.0,0.0,0.0
27338,ENSMUSG00000043911.6,Olfr922,protein_coding,4109,0,0.0,0.0,0.0
27339,ENSMUSG00000044798.8,Olfr923,protein_coding,2924,0,0.0,0.0,0.0
27340,ENSMUSG00000062103.6,Olfr924,protein_coding,3431,0,0.0,0.0,0.0
27341,ENSMUSG00000047667.6,Olfr26,protein_coding,931,0,0.0,0.0,0.0
27342,ENSMUSG00000111453.2,Olfr925-ps1,unprocessed_pseudogene,780,0,0.0,0.0,0.0
27343,ENSMUSG00000064333.3,Olfr926,protein_coding,1051,0,0.0,0.0,0.0
27344,ENSMUSG00000111420.2,Olfr927-ps1,unprocessed_pseudogene,782,0,0.0,0.0,0.0
27345,ENSMUSG00000111799.2,Olfr928-ps1,unprocessed_pseudogene,237,0,0.0,0.0,0.0
27346,ENSMUSG00000111708.2,Olfr929-ps1,unprocessed_pseudogene,585,0,0.0,0.0,0.0
27347,ENSMUSG00000063221.7,Olfr930,protein_coding,1384,0,0.0,0.0,0.0
27348,ENSMUSG00000110964.2,Gm20953,processed_pseudogene,2614,0,0.0,0.0,0.0
27349,ENSMUSG00000110792.2,Olfr931-ps1,unprocessed_pseudogene,549,0,0.0,0.0,0.0
27350,ENSMUSG00000110849.2,Olfr1545-ps1,unprocessed_pseudogene,375,0,0.0,0.0,0.0
27351,ENSMUSG00000058515.5,Olfr933,protein_coding,4489,0,0.0,0.0,0.0
27352,ENSMUSG00000057424.4,Olfr934,protein_coding,2473,0,0.0,0.0,0.0
27353,ENSMUSG00000059595.3,Olfr935,protein_coding,1693,0,0.0,0.0,0.0
27354,ENSMUSG00000058820.4,Olfr146,protein_coding,1745,0,0.0,0.0,0.0
27355,ENSMUSG00000095194.3,Olfr936,polymorphic_pseudogene,937,0,0.0,0.0,0.0
27356,ENSMUSG00002076738.1,ENSMUSG00002076738,miRNA,92,0,0.0,0.0,0.0
27357,ENSMUSG00000094182.3,Olfr937,protein_coding,2259,0,0.0,0.0,0.0
27358,ENSMUSG00000111684.2,Gm8543,processed_pseudogene,1130,8,7.079646017699115,124.65189771021504,6.97328865006167
27359,ENSMUSG00002075940.1,ENSMUSG00002075940,miRNA,84,0,0.0,0.0,0.0
27360,ENSMUSG00000048501.4,Olfr938,protein_coding,1190,0,0.0,0.0,0.0
27361,ENSMUSG00000111781.2,Olfr939-ps1,unprocessed_pseudogene,766,0,0.0,0.0,0.0
27362,ENSMUSG00000110897.2,Gm47085,processed_pseudogene,649,0,0.0,0.0,0.0
27363,ENSMUSG00000111018.2,Olfr941-ps1,unprocessed_pseudogene,935,0,0.0,0.0,0.0
27364,ENSMUSG00000049708.10,Olfr27,protein_coding,1160,0,0.0,0.0,0.0
