436D,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
23681,ENSMUSG00000040205.9,Cuzd1,protein_coding,2256,0,0.0,0.0,0.0
23682,ENSMUSG00000030858.11,Fam24b,protein_coding,680,0,0.0,0.0,0.0
23683,ENSMUSG00000030859.9,Fam24a,protein_coding,851,0,0.0,0.0,0.0
23684,ENSMUSG00000040177.11,2310057M21Rik,protein_coding,13618,0,0.0,0.0,0.0
23685,ENSMUSG00000063179.14,Pstk,protein_coding,7914,0,0.0,0.0,0.0
23686,ENSMUSG00000108883.2,Gm44623,lncRNA,434,0,0.0,0.0,0.0
23687,ENSMUSG00000040167.17,Ikzf5,protein_coding,5721,0,0.0,0.0,0.0
23688,ENSMUSG00000109570.2,Gm44624,TEC,2278,0,0.0,0.0,0.0
23689,ENSMUSG00000108910.2,Gm44625,TEC,1561,0,0.0,0.0,0.0
23690,ENSMUSG00000030861.16,Acadsb,protein_coding,7179,4,0.5571806658308956,13.648903632129922,3.8727207879527574
23691,ENSMUSG00000109399.2,Gm44982,lncRNA,471,0,0.0,0.0,0.0
23692,ENSMUSG00000108964.2,Gm18600,processed_pseudogene,505,0,0.0,0.0,0.0
23693,ENSMUSG00000108989.2,Gm44984,processed_pseudogene,394,0,0.0,0.0,0.0
23694,ENSMUSG00000109087.2,Gm45105,processed_pseudogene,397,0,0.0,0.0,0.0
23695,ENSMUSG00000040148.6,Hmx3,protein_coding,1457,0,0.0,0.0,0.0
23696,ENSMUSG00000050100.15,Hmx2,protein_coding,3216,0,0.0,0.0,0.0
23697,ENSMUSG00000066979.7,Bub3,protein_coding,7006,16,2.2837567799029403,55.94375059952082,5.831465614190378
23698,ENSMUSG00000062758.7,Gm16477,processed_pseudogene,801,0,0.0,0.0,0.0
23699,ENSMUSG00000109066.2,Gm4585,processed_pseudogene,452,0,0.0,0.0,0.0
23700,ENSMUSG00000108839.2,Gm44547,TEC,1446,0,0.0,0.0,0.0
23701,ENSMUSG00000109014.2,Gm44546,lncRNA,368,0,0.0,0.0,0.0
23702,ENSMUSG00000109340.2,Gm33146,processed_pseudogene,192,0,0.0,0.0,0.0
23703,ENSMUSG00000040125.5,Gpr26,protein_coding,11571,0,0.0,0.0,0.0
23704,ENSMUSG00000030862.14,Cpxm2,protein_coding,4622,0,0.0,0.0,0.0
23705,ENSMUSG00002075358.1,5S_rRNA,rRNA,120,0,0.0,0.0,0.0
23706,ENSMUSG00000086814.2,Gm15677,lncRNA,766,0,0.0,0.0,0.0
23707,ENSMUSG00000030930.15,Chst15,protein_coding,6754,0,0.0,0.0,0.0
23708,ENSMUSG00000109555.2,Gm44891,TEC,2223,0,0.0,0.0,0.0
23709,ENSMUSG00000109270.2,Gm10584,lncRNA,2628,0,0.0,0.0,0.0
23710,ENSMUSG00000109550.2,Gm44892,lncRNA,488,0,0.0,0.0,0.0
23711,ENSMUSG00000109137.2,Gm34908,lncRNA,569,0,0.0,0.0,0.0
23712,ENSMUSG00000108870.2,Gm44893,lncRNA,443,0,0.0,0.0,0.0
23713,ENSMUSG00000108849.2,Gm35147,lncRNA,1820,0,0.0,0.0,0.0
23714,ENSMUSG00000108858.2,Gm4587,processed_pseudogene,637,0,0.0,0.0,0.0
23715,ENSMUSG00000030934.10,Oat,protein_coding,2360,6,2.5423728813559325,62.27890625533521,5.983652758641797
23716,ENSMUSG00000048528.8,Nkx1-2,protein_coding,3264,0,0.0,0.0,0.0
23717,ENSMUSG00000087657.9,Gm16764,lncRNA,601,0,0.0,0.0,0.0
23718,ENSMUSG00000030946.14,Lhpp,protein_coding,2416,0,0.0,0.0,0.0
23719,ENSMUSG00000087348.2,Gm15582,lncRNA,1581,0,0.0,0.0,0.0
23720,ENSMUSG00000030956.16,Fam53b,protein_coding,6911,0,0.0,0.0,0.0
23721,ENSMUSG00000030960.17,Eef1akmt2,protein_coding,1764,0,0.0,0.0,0.0
23722,ENSMUSG00000110159.2,Gm45501,TEC,2526,0,0.0,0.0,0.0
23723,ENSMUSG00000030965.20,Abraxas2,protein_coding,8421,2,0.23750148438427743,5.817924188045406,2.7693325575096837
23724,ENSMUSG00000097595.3,1500002F19Rik,lncRNA,1239,0,0.0,0.0,0.0
23725,ENSMUSG00000109842.2,Gm45502,lncRNA,252,0,0.0,0.0,0.0
23726,ENSMUSG00000030967.16,Zranb1,protein_coding,5472,2,0.36549707602339176,8.953351532808908,3.3151823975759496
23727,ENSMUSG00000085663.2,Gm15718,lncRNA,311,0,0.0,0.0,0.0
23728,ENSMUSG00000030970.17,Ctbp2,protein_coding,6220,4,0.6430868167202572,15.753292471874712,4.066372746640508
23729,ENSMUSG00000110282.2,B930086L07Rik,TEC,3738,0,0.0,0.0,0.0
23730,ENSMUSG00000109816.2,4930483O08Rik,lncRNA,1030,0,0.0,0.0,0.0
23731,ENSMUSG00000109619.2,Gm45672,lncRNA,768,0,0.0,0.0,0.0
23732,ENSMUSG00000030976.4,Tex36,protein_coding,958,0,0.0,0.0,0.0
23733,ENSMUSG00000110026.2,Gm35625,lncRNA,445,0,0.0,0.0,0.0
23734,ENSMUSG00000109917.2,Gm45671,lncRNA,3920,0,0.0,0.0,0.0
23735,ENSMUSG00000101546.2,Gm28747,lncRNA,571,0,0.0,0.0,0.0
23736,ENSMUSG00000039990.17,Edrf1,protein_coding,6276,6,0.9560229445506693,23.419091581037456,4.609937626256519
23737,ENSMUSG00000030981.10,Mmp21,protein_coding,2665,0,0.0,0.0,0.0
23738,ENSMUSG00000030979.14,Uros,protein_coding,3576,0,0.0,0.0,0.0
23739,ENSMUSG00000030983.5,Bccip,protein_coding,2038,4,1.9627085377821396,48.07923413889143,5.617040831405619
23740,ENSMUSG00000030986.14,Dhx32,protein_coding,4172,3,0.7190795781399809,17.614839257261636,4.218381253179783
23741,ENSMUSG00000081431.2,Gm15483,processed_pseudogene,456,1,2.1929824561403506,53.72010919685345,5.773999204087813
23742,ENSMUSG00000109635.2,Gm45670,lncRNA,711,0,0.0,0.0,0.0
23743,ENSMUSG00000053111.14,Fank1,protein_coding,2299,0,0.0,0.0,0.0
23744,ENSMUSG00000054555.12,Adam12,protein_coding,10573,28,2.6482549891232385,64.87263352174642,6.041607323663536
23745,ENSMUSG00002076598.1,ENSMUSG00002076598,miRNA,123,0,0.0,0.0,0.0
23746,ENSMUSG00000108478.2,Gm19514,TEC,4489,0,0.0,0.0,0.0
23747,ENSMUSG00000050066.7,A130023I24Rik,lncRNA,3232,0,0.0,0.0,0.0
23748,ENSMUSG00000030994.17,D7Ertd443e,protein_coding,7982,0,0.0,0.0,0.0
23749,ENSMUSG00000108702.2,Gm9333,processed_pseudogene,1323,0,0.0,0.0,0.0
23750,ENSMUSG00000058325.7,Dock1,protein_coding,9330,22,2.357984994640943,57.76207239687395,5.876813372060827
23751,ENSMUSG00000073805.6,Insyn2a,protein_coding,6448,0,0.0,0.0,0.0
23752,ENSMUSG00000110167.2,Gm45532,TEC,3620,0,0.0,0.0,0.0
23753,ENSMUSG00000109608.2,Gm45597,TEC,1994,0,0.0,0.0,0.0
23754,ENSMUSG00000077150.3,Gm24581,snoRNA,133,0,0.0,0.0,0.0
23755,ENSMUSG00000100717.7,1700120G07Rik,lncRNA,931,0,0.0,0.0,0.0
23756,ENSMUSG00000073804.6,Nps,protein_coding,1457,0,0.0,0.0,0.0
23757,ENSMUSG00000109891.2,Gm45339,lncRNA,877,0,0.0,0.0,0.0
23758,ENSMUSG00000073803.4,4930544L04Rik,TEC,3210,0,0.0,0.0,0.0
23759,ENSMUSG00000048377.8,Foxi2,protein_coding,2657,0,0.0,0.0,0.0
23760,ENSMUSG00000109598.2,Gm36356,lncRNA,2277,0,0.0,0.0,0.0
23761,ENSMUSG00000050866.8,Clrn3,protein_coding,3305,0,0.0,0.0,0.0
23762,ENSMUSG00000041836.11,Ptpre,protein_coding,10201,1,0.09802960494069209,2.401369453363903,1.7661157186560066
23763,ENSMUSG00000088141.3,Mir1962,miRNA,121,0,0.0,0.0,0.0
23764,ENSMUSG00000097471.9,5830432E09Rik,lncRNA,6112,0,0.0,0.0,0.0
23765,ENSMUSG00000031004.9,Mki67,protein_coding,10061,92,9.144220256435743,224.0002008772882,7.813782479237206
23766,ENSMUSG00000109910.2,Gm45240,TEC,674,0,0.0,0.0,0.0
23767,ENSMUSG00000109831.2,Gm36431,lncRNA,947,0,0.0,0.0,0.0
23768,ENSMUSG00000110078.2,Gm45241,lncRNA,634,0,0.0,0.0,0.0
23769,ENSMUSG00000109898.2,6330420H09Rik,lncRNA,1316,0,0.0,0.0,0.0
23770,ENSMUSG00000110004.2,Gm45440,TEC,1655,0,0.0,0.0,0.0
23771,ENSMUSG00000110113.2,Gm45439,processed_pseudogene,359,0,0.0,0.0,0.0
23772,ENSMUSG00000098031.2,Gm9341,processed_pseudogene,986,4,4.056795131845842,99.3767537272421,6.649281383709025
23773,ENSMUSG00000110396.2,Gm36737,lncRNA,2189,0,0.0,0.0,0.0
23774,ENSMUSG00000110027.2,C030029H02Rik,lncRNA,3792,0,0.0,0.0,0.0
23775,ENSMUSG00000109792.2,Gm45426,TEC,3672,0,0.0,0.0,0.0
23776,ENSMUSG00000109633.2,C230079O03Rik,lncRNA,1385,0,0.0,0.0,0.0
23777,ENSMUSG00000109981.2,Gm36849,lncRNA,680,0,0.0,0.0,0.0
23778,ENSMUSG00002075912.1,7SK,misc_RNA,308,0,0.0,0.0,0.0
23779,ENSMUSG00000109894.2,Gm5904,processed_pseudogene,865,0,0.0,0.0,0.0
23780,ENSMUSG00000110101.2,Gm6249,lncRNA,3314,0,0.0,0.0,0.0
23781,ENSMUSG00000110126.2,Gm9347,processed_pseudogene,1607,0,0.0,0.0,0.0
23782,ENSMUSG00000054612.5,Mgmt,protein_coding,2894,1,0.3455425017277125,8.464536901784788,3.242531916827712
23783,ENSMUSG00000109721.2,Gm45280,TEC,2552,0,0.0,0.0,0.0
23784,ENSMUSG00000110174.2,Gm45499,processed_pseudogene,280,0,0.0,0.0,0.0
23785,ENSMUSG00000010476.15,Ebf3,protein_coding,9227,2,0.21675517502980382,5.309714922242371,2.6575748246122557
23786,ENSMUSG00000109847.2,Gm45278,lncRNA,2414,0,0.0,0.0,0.0
23787,ENSMUSG00000109722.2,Gm10578,lncRNA,2914,0,0.0,0.0,0.0
23788,ENSMUSG00000109677.2,Gm45514,processed_pseudogene,689,0,0.0,0.0,0.0
23789,ENSMUSG00000109843.2,Gm17841,processed_pseudogene,2425,0,0.0,0.0,0.0
23790,ENSMUSG00000040139.15,9430038I01Rik,protein_coding,5752,0,0.0,0.0,0.0
23791,ENSMUSG00000031068.9,Glrx3,protein_coding,5016,0,0.0,0.0,0.0
23792,ENSMUSG00000109973.2,Gm45397,lncRNA,1600,0,0.0,0.0,0.0
23793,ENSMUSG00000110145.2,Gm45683,TEC,1247,0,0.0,0.0,0.0
23794,ENSMUSG00000110090.2,Gm45682,lncRNA,1256,0,0.0,0.0,0.0
23795,ENSMUSG00000109834.2,Gm5650,processed_pseudogene,598,0,0.0,0.0,0.0
23796,ENSMUSG00000119131.1,U6,snRNA,107,0,0.0,0.0,0.0
23797,ENSMUSG00000091002.3,Tcerg1l,protein_coding,3856,0,0.0,0.0,0.0
23798,ENSMUSG00000110354.2,Gm45686,lncRNA,1215,0,0.0,0.0,0.0
23799,ENSMUSG00000110037.2,4930543N07Rik,lncRNA,1851,0,0.0,0.0,0.0
23800,ENSMUSG00000109802.2,Gm30808,lncRNA,845,0,0.0,0.0,0.0
23801,ENSMUSG00000110241.2,Gm45506,processed_pseudogene,280,0,0.0,0.0,0.0
23802,ENSMUSG00000041775.8,Mapk1ip1,protein_coding,1883,1,0.5310674455655868,13.009224532004874,3.8083051937828283
23803,ENSMUSG00000041769.14,Ppp2r2d,protein_coding,5903,2,0.338810774182619,8.299634014489303,3.2171739403205653
23804,ENSMUSG00000078566.9,Bnip3,protein_coding,2265,0,0.0,0.0,0.0
23805,ENSMUSG00000109881.2,Gm45507,lncRNA,519,0,0.0,0.0,0.0
23806,ENSMUSG00000110237.2,Gm18258,processed_pseudogene,542,0,0.0,0.0,0.0
23807,ENSMUSG00000098199.2,Gm9358,processed_pseudogene,927,0,0.0,0.0,0.0
23808,ENSMUSG00000110319.2,Gm45668,processed_pseudogene,493,0,0.0,0.0,0.0
23809,ENSMUSG00000056856.15,Jakmip3,protein_coding,6259,0,0.0,0.0,0.0
23810,ENSMUSG00000109855.2,Gm45613,lncRNA,443,0,0.0,0.0,0.0
23811,ENSMUSG00000025478.16,Dpysl4,protein_coding,5983,0,0.0,0.0,0.0
23812,ENSMUSG00000015981.13,Stk32c,protein_coding,2302,0,0.0,0.0,0.0
23813,ENSMUSG00002076353.1,U6,snRNA,101,0,0.0,0.0,0.0
23814,ENSMUSG00000110303.2,Gm45328,TEC,917,0,0.0,0.0,0.0
23815,ENSMUSG00000015980.15,Lrrc27,protein_coding,3637,0,0.0,0.0,0.0
23816,ENSMUSG00000060260.14,Pwwp2b,protein_coding,5963,4,0.670803286936106,16.43224537566002,4.123686503920341
23817,ENSMUSG00000110115.2,Gm32486,lncRNA,3816,0,0.0,0.0,0.0
23818,ENSMUSG00000025477.15,Inpp5a,protein_coding,5649,4,0.7080899274207825,17.345632709339835,4.197364756404108
23819,ENSMUSG00000041309.18,Nkx6-2,protein_coding,1907,0,0.0,0.0,0.0
23820,ENSMUSG00000049571.19,Cfap46,protein_coding,9224,0,0.0,0.0,0.0
23821,ENSMUSG00000083626.2,Gm4459,processed_pseudogene,468,0,0.0,0.0,0.0
23822,ENSMUSG00000056777.6,Rpl21-ps13,processed_pseudogene,483,0,0.0,0.0,0.0
23823,ENSMUSG00000109905.2,Gm7380,processed_pseudogene,466,1,2.1459227467811157,52.567317154002524,5.743281137341415
23824,ENSMUSG00000098619.3,Mir6401,miRNA,109,0,0.0,0.0,0.0
23825,ENSMUSG00000025475.18,Adgra1,protein_coding,5386,0,0.0,0.0,0.0
23826,ENSMUSG00000109710.2,Gm4974,processed_pseudogene,875,0,0.0,0.0,0.0
23827,ENSMUSG00000066129.18,Kndc1,protein_coding,10708,0,0.0,0.0,0.0
23828,ENSMUSG00000047751.10,Utf1,protein_coding,1227,0,0.0,0.0,0.0
23829,ENSMUSG00000086742.9,Gm16201,lncRNA,3469,0,0.0,0.0,0.0
23830,ENSMUSG00000085354.2,Gm2044,lncRNA,911,0,0.0,0.0,0.0
23831,ENSMUSG00000105165.3,Mir7686,miRNA,57,0,0.0,0.0,0.0
23832,ENSMUSG00000065502.3,Mir202,miRNA,72,0,0.0,0.0,0.0
23833,ENSMUSG00000073795.12,Spef1l,protein_coding,1990,0,0.0,0.0,0.0
23834,ENSMUSG00000025473.17,Adam8,protein_coding,4638,0,0.0,0.0,0.0
23835,ENSMUSG00000099092.3,Mir7062,miRNA,66,0,0.0,0.0,0.0
23836,ENSMUSG00000025474.10,Tubgcp2,protein_coding,3980,9,2.2613065326633164,55.39380104117753,5.817464681293974
23837,ENSMUSG00000025470.12,Zfp511,protein_coding,2170,1,0.4608294930875576,11.288649674546164,3.6192544902671955
23838,ENSMUSG00000025469.11,Msx3,protein_coding,2356,0,0.0,0.0,0.0
23839,ENSMUSG00000025468.16,Caly,protein_coding,2401,0,0.0,0.0,0.0
23840,ENSMUSG00000025467.9,Prap1,protein_coding,620,0,0.0,0.0,0.0
23841,ENSMUSG00000025466.20,Fuom,protein_coding,3272,0,0.0,0.0,0.0
23842,ENSMUSG00000025465.14,Echs1,protein_coding,8286,2,0.24137098720733768,5.912712960117108,2.789252021173354
23843,ENSMUSG00000025464.16,Paox,protein_coding,4907,0,0.0,0.0,0.0
23844,ENSMUSG00000039018.16,Mtg1,protein_coding,4006,0,0.0,0.0,0.0
23845,ENSMUSG00000045733.8,Sprn,protein_coding,3374,0,0.0,0.0,0.0
23846,ENSMUSG00000051180.8,Olfr522,protein_coding,4766,0,0.0,0.0,0.0
23847,ENSMUSG00000051051.8,Olfr523,protein_coding,4311,0,0.0,0.0,0.0
23848,ENSMUSG00000050366.7,Olfr524,protein_coding,5059,0,0.0,0.0,0.0
23849,ENSMUSG00000025461.12,Scart1,protein_coding,3851,0,0.0,0.0,0.0
23850,ENSMUSG00000054672.14,Scart2,protein_coding,5532,0,0.0,0.0,0.0
23851,ENSMUSG00000109875.2,Gm6314,processed_pseudogene,243,0,0.0,0.0,0.0
23852,ENSMUSG00000061489.4,Olfr525,protein_coding,5137,0,0.0,0.0,0.0
23853,ENSMUSG00000062782.5,Olfr527,protein_coding,3417,0,0.0,0.0,0.0
23854,ENSMUSG00000110059.2,Olfr528-ps1,unprocessed_pseudogene,728,0,0.0,0.0,0.0
23855,ENSMUSG00000060112.5,Olfr60,protein_coding,3336,0,0.0,0.0,0.0
23856,ENSMUSG00000110257.2,Olfr529-ps1,unprocessed_pseudogene,928,0,0.0,0.0,0.0
23857,ENSMUSG00000060974.4,Olfr530,protein_coding,1971,0,0.0,0.0,0.0
23858,ENSMUSG00000109690.2,Gm6376,processed_pseudogene,580,0,0.0,0.0,0.0
23859,ENSMUSG00000062712.4,Olfr531,protein_coding,3874,0,0.0,0.0,0.0
23860,ENSMUSG00000063823.3,Olfr532,protein_coding,4232,0,0.0,0.0,0.0
23861,ENSMUSG00000056883.6,Olfr533,protein_coding,2881,0,0.0,0.0,0.0
23862,ENSMUSG00000110169.2,Olfr534-ps1,unprocessed_pseudogene,870,0,0.0,0.0,0.0
23863,ENSMUSG00000063230.6,Olfr535,protein_coding,5214,0,0.0,0.0,0.0
23864,ENSMUSG00000052508.11,Olfr536,protein_coding,4284,0,0.0,0.0,0.0
23865,ENSMUSG00000110092.3,Olfr537-ps1,polymorphic_pseudogene,2846,0,0.0,0.0,0.0
23866,ENSMUSG00000095901.3,Olfr538,protein_coding,1920,0,0.0,0.0,0.0
23867,ENSMUSG00000093942.4,Olfr46,protein_coding,7815,0,0.0,0.0,0.0
23868,ENSMUSG00000096069.5,Olfr61,protein_coding,1358,0,0.0,0.0,0.0
23869,ENSMUSG00000094819.4,Olfr53,protein_coding,1384,0,0.0,0.0,0.0
23870,ENSMUSG00000059136.5,Olfr539,protein_coding,11486,0,0.0,0.0,0.0
23871,ENSMUSG00000109892.2,Olfr540-ps1,unprocessed_pseudogene,612,0,0.0,0.0,0.0
23872,ENSMUSG00000066122.7,Olfr45,protein_coding,6157,0,0.0,0.0,0.0
23873,ENSMUSG00000057997.7,Olfr541,protein_coding,1646,0,0.0,0.0,0.0
23874,ENSMUSG00000110199.3,Olfr542-ps1,transcribed_unprocessed_pseudogene,4039,0,0.0,0.0,0.0
23875,ENSMUSG00000025479.10,Cyp2e1,protein_coding,2158,0,0.0,0.0,0.0
23876,ENSMUSG00000025480.6,Syce1,protein_coding,1460,0,0.0,0.0,0.0
23877,ENSMUSG00000107816.2,Gm29799,processed_pseudogene,487,0,0.0,0.0,0.0
23878,ENSMUSG00000060314.14,Zfp941,protein_coding,4715,0,0.0,0.0,0.0
23879,ENSMUSG00000110136.2,Gm45785,protein_coding,988,0,0.0,0.0,0.0
23880,ENSMUSG00000025481.13,Urah,protein_coding,1427,0,0.0,0.0,0.0
23881,ENSMUSG00000099590.2,C330022C24Rik,lncRNA,1077,0,0.0,0.0,0.0
23882,ENSMUSG00000038801.7,Scgb1c1,protein_coding,455,0,0.0,0.0,0.0
23883,ENSMUSG00000025482.12,Odf3,protein_coding,2064,0,0.0,0.0,0.0
23884,ENSMUSG00000025484.10,Bet1l,protein_coding,3953,0,0.0,0.0,0.0
23885,ENSMUSG00000025485.14,Ric8a,protein_coding,7065,6,0.8492569002123141,20.80371107750758,4.446501803167488
23886,ENSMUSG00000025486.18,Sirt3,protein_coding,5973,0,0.0,0.0,0.0
23887,ENSMUSG00000025487.16,Psmd13,protein_coding,3377,4,1.184483269173823,29.015540176209868,4.907637726621178
23888,ENSMUSG00000083396.2,Gm15542,processed_pseudogene,1194,0,0.0,0.0,0.0
23889,ENSMUSG00000025488.10,Cox8b,protein_coding,360,0,0.0,0.0,0.0
23890,ENSMUSG00000109628.2,BC024386,lncRNA,1680,0,0.0,0.0,0.0
23891,ENSMUSG00000038745.16,Nlrp6,protein_coding,5081,0,0.0,0.0,0.0
23892,ENSMUSG00000062031.14,Pgghg,protein_coding,3346,3,0.8965929468021518,21.963272379347142,4.521256342695995
23893,ENSMUSG00000025489.6,Ifitm5,protein_coding,765,0,0.0,0.0,0.0
23894,ENSMUSG00000110104.2,Gm45717,protein_coding,495,0,0.0,0.0,0.0
23895,ENSMUSG00000060591.10,Ifitm2,protein_coding,655,7,10.687022900763358,261.7932649715362,8.037784491627223
23896,ENSMUSG00000025491.15,Ifitm1,protein_coding,1094,0,0.0,0.0,0.0
23897,ENSMUSG00000110355.2,Gm7514,processed_pseudogene,934,0,0.0,0.0,0.0
23898,ENSMUSG00000025492.7,Ifitm3,protein_coding,678,15,22.123893805309734,541.955083932858,9.084689045506844
23899,ENSMUSG00000059108.5,Ifitm6,protein_coding,905,0,0.0,0.0,0.0
23900,ENSMUSG00000091441.2,Gm17387,protein_coding,72,0,0.0,0.0,0.0
23901,ENSMUSG00000109703.2,Gm45299,transcribed_processed_pseudogene,765,0,0.0,0.0,0.0
23902,ENSMUSG00000055629.6,B4galnt4,protein_coding,3852,1,0.25960539979231567,6.359389873770814,2.879586165389423
23903,ENSMUSG00000054065.13,Pkp3,protein_coding,3616,0,0.0,0.0,0.0
23904,ENSMUSG00000025494.9,Sigirr,protein_coding,3043,0,0.0,0.0,0.0
23905,ENSMUSG00000054662.9,Ano9,protein_coding,4410,0,0.0,0.0,0.0
23906,ENSMUSG00002076275.1,U6,snRNA,109,0,0.0,0.0,0.0
23907,ENSMUSG00000025495.16,Ptdss2,protein_coding,5631,2,0.35517670040845317,8.700539795334816,3.2780650296074794
23908,ENSMUSG00000038650.16,Rnh1,protein_coding,2594,3,1.1565150346954511,28.330419961948937,4.874325823080203
23909,ENSMUSG00000110275.2,Gm5905,processed_pseudogene,580,7,12.06896551724138,295.6458423385453,8.212597752516682
23910,ENSMUSG00000077547.3,Gm22019,snRNA,96,0,0.0,0.0,0.0
23911,ENSMUSG00000025499.19,Hras,protein_coding,3733,3,0.8036431824270024,19.686340578970142,4.370606549388757
23912,ENSMUSG00000038637.16,Lrrc56,protein_coding,6068,0,0.0,0.0,0.0
23913,ENSMUSG00000025500.13,Lmntd2,protein_coding,2128,0,0.0,0.0,0.0
23914,ENSMUSG00000038618.13,Rassf7,protein_coding,2154,0,0.0,0.0,0.0
23915,ENSMUSG00000065551.3,Mir210,miRNA,110,0,0.0,0.0,0.0
23916,ENSMUSG00000038611.18,Phrf1,protein_coding,9493,18,1.8961339934688717,46.44839948254221,5.568287518328836
23917,ENSMUSG00000025498.16,Irf7,protein_coding,3776,0,0.0,0.0,0.0
23918,ENSMUSG00000025497.16,Cdhr5,protein_coding,2739,0,0.0,0.0,0.0
23919,ENSMUSG00000038580.14,Sct,protein_coding,645,0,0.0,0.0,0.0
23920,ENSMUSG00000025496.6,Drd4,protein_coding,3381,0,0.0,0.0,0.0
23921,ENSMUSG00000058886.10,Deaf1,protein_coding,4389,2,0.45568466621098197,11.162620092852666,3.6043821450331217
23922,ENSMUSG00000025505.17,Tmem80,protein_coding,3178,1,0.3146633102580239,7.708108808610818,3.1223594342443675
23923,ENSMUSG00000025504.15,Eps8l2,protein_coding,5377,0,0.0,0.0,0.0
23924,ENSMUSG00000086844.2,B230206H07Rik,lncRNA,3755,0,0.0,0.0,0.0
23925,ENSMUSG00000077716.3,Gm25725,snoRNA,130,0,0.0,0.0,0.0
23926,ENSMUSG00000025503.6,Taldo1,protein_coding,2171,6,2.763703362505758,67.7006995682133,6.102252884737921
23927,ENSMUSG00000091083.5,Gm4535,processed_pseudogene,558,0,0.0,0.0,0.0
23928,ENSMUSG00000051007.16,Gatd1,protein_coding,3633,0,0.0,0.0,0.0
23929,ENSMUSG00000060240.13,Cend1,protein_coding,1775,0,0.0,0.0,0.0
23930,ENSMUSG00000019082.19,Slc25a22,protein_coding,5992,12,2.0026702269692924,49.058150454803425,5.645533082298405
23931,ENSMUSG00000025507.14,Pidd1,protein_coding,4528,2,0.441696113074205,10.819951322334443,3.563152189017756
23932,ENSMUSG00000025508.14,Rplp2,protein_coding,2072,19,9.16988416988417,224.62887359147607,7.817807890143472
23933,ENSMUSG00000064666.3,Snora52,snoRNA,137,0,0.0,0.0,0.0
23934,ENSMUSG00000025509.16,Pnpla2,protein_coding,3020,1,0.33112582781456956,8.111380726412312,3.1876696946651117
23935,ENSMUSG00000048200.13,Cracr2b,protein_coding,2764,0,0.0,0.0,0.0
23936,ENSMUSG00000073787.5,Gm10575,lncRNA,3871,1,0.25833118057349524,6.328176128588266,2.873454178214777
23937,ENSMUSG00000025510.15,Cd151,protein_coding,2741,9,3.2834731849689893,80.4331733469123,6.3475447182930855
23938,ENSMUSG00000038489.9,Polr2l,protein_coding,1650,1,0.6060606060606061,14.846284723494048,3.986072724571394
23939,ENSMUSG00000025511.16,Tspan4,protein_coding,2601,14,5.3825451749327184,131.85281703679837,7.053685009111842
23940,ENSMUSG00000025512.16,Chid1,protein_coding,10855,2,0.18424689083371718,4.51337997121422,2.4629370325366198
23941,ENSMUSG00000110400.2,Gm45416,TEC,2201,0,0.0,0.0,0.0
23942,ENSMUSG00000002957.12,Ap2a2,protein_coding,5663,29,5.120960621578669,125.44494508550066,6.982365553024597
23943,ENSMUSG00000097170.2,Gm16982,lncRNA,2620,0,0.0,0.0,0.0
23944,ENSMUSG00000098759.3,Mir7063,miRNA,91,0,0.0,0.0,0.0
23945,ENSMUSG00000118661.1,Muc6,protein_coding,15593,0,0.0,0.0,0.0
23946,ENSMUSG00000025515.17,Muc2,protein_coding,13916,0,0.0,0.0,0.0
23947,ENSMUSG00000037974.17,Muc5ac,protein_coding,10752,0,0.0,0.0,0.0
23948,ENSMUSG00000066108.8,Muc5b,protein_coding,14964,0,0.0,0.0,0.0
23949,ENSMUSG00000025139.15,Tollip,protein_coding,5059,8,1.5813401858074718,38.73709396128116,5.312414464683104
23950,ENSMUSG00000092536.3,Gm20501,lncRNA,2656,0,0.0,0.0,0.0
23951,ENSMUSG00000053046.17,Brsk2,protein_coding,6178,0,0.0,0.0,0.0
23952,ENSMUSG00000092652.3,Mir3104,miRNA,63,0,0.0,0.0,0.0
23953,ENSMUSG00000025147.8,Mob2,protein_coding,6248,1,0.16005121638924455,3.920673782612864,2.2988558757839086
23954,ENSMUSG00000109638.2,Gm45630,TEC,1911,0,0.0,0.0,0.0
23955,ENSMUSG00000077409.3,Gm25416,snRNA,107,0,0.0,0.0,0.0
23956,ENSMUSG00000037887.12,Dusp8,protein_coding,4870,0,0.0,0.0,0.0
23957,ENSMUSG00000109958.2,Gm32786,lncRNA,628,0,0.0,0.0,0.0
23958,ENSMUSG00000109592.2,Gm45417,unprocessed_pseudogene,758,0,0.0,0.0,0.0
23959,ENSMUSG00000109859.2,Gm45618,protein_coding,660,0,0.0,0.0,0.0
23960,ENSMUSG00000110091.2,Gm39115,protein_coding,699,0,0.0,0.0,0.0
23961,ENSMUSG00000110061.2,Gm45337,protein_coding,1267,0,0.0,0.0,0.0
23962,ENSMUSG00000088784.3,Gm25370,snoRNA,94,0,0.0,0.0,0.0
23963,ENSMUSG00000109655.2,Gm29735,protein_coding,660,0,0.0,0.0,0.0
23964,ENSMUSG00000090471.3,Gm4553,protein_coding,1044,0,0.0,0.0,0.0
23965,ENSMUSG00000054759.7,Krtap5-2,protein_coding,1471,0,0.0,0.0,0.0
23966,ENSMUSG00000066101.6,Gm10153,protein_coding,963,0,0.0,0.0,0.0
23967,ENSMUSG00000046248.10,Krtap5-3,protein_coding,1652,0,0.0,0.0,0.0
